IdData,IdKalimat,Data,DataCleaned,Label,DataEditGreedy,DataEditOptimal,LabelGreedy,LabelOptimal
306,3,Pada saat batu yang berukuran cukup besar melewati saluran kemih maka akan menggesek dinding saluran kemih sehingga menimbulkan rasa nyeri,batu ukur salur kemih gesek dinding salur kemih timbul nyeri,F3,0,0,F4,F4
306,4,"Selain itu gejala lain yang mungkin timbul adalah nyeri pada perut bagian bawah dan pinggang, sering buang air kecil, kencing berdarah, warna Urin keruh dan sebagainya",gejala timbul nyeri perut pinggang buang air kencing darah warna urin keruh,F3,1,1,Fx,F3
306,5,"Selain itu keluhan nyeri buang air kecil dapat pula disebabkan oleh penyebab yang lain seperti infeksi saluran kemih / ISK, yaitu peradangan saluran kemih akibat infeksi bakteri",keluh nyeri buang air infeksi salur kemih isk radang salur kemih akibat infeksi bakteri,F3,2,1,F3,F3
306,6,Penderita batu ginjal akan lebih mudah mengalami ISK karena adanya hambatan aliran Urin sehingga bakteri akan lebih mudah berkembang biak,derita batu ginjal mudah alam isk hambat alir urin bakteri mudah kembang biak,F3,2,2,F3,F5
306,7,Penanganan ISK adalah dengan pemberian obat analgetik untuk meredakan nyeri dan antibiotik yang diresepkan oleh dokter,tangan isk obat analgetik reda nyeri antibiotik resep dokter,F3,2,2,F3,F5
306,8,Sebaiknya Anda berkonsultasi dengan dokter yang merawat Anda agar dapat dilakukan pemeriksaan lebih lanjut untuk memastikan penyebabnya,konsultasi dokter rawat laku periksa,F5,2,2,F3,F5
306,9,"Dokter akan melakukan pemeriksaan klinis dan tes penunjang yang diperlukan untuk menelusuri lebih jauh seperti tes urine, USG, X - Ray dan sebagainya",dokter laku periksa klinis tes tunjang telusur tes urine usg x ray,F5,2,2,F3,F5
306,10,Dengan demikian penanganan yang tepat akan dapat diberikan sesuai dengan penyebabnya,tangan sesuai,F5,3,2,F5,F5
306,11,Berikut anjuran bagi Anda: Perbanyak minum air putih 10 - 12 gelas sehari agar saluran kemih terbilas secara teratur,anjur minum air putih gelas salur kemih bilas atur,F5,3,3,F5,Fx
306,12,Jangan menahan keinginan untuk berkemih,tahan kemih,F5,3,3,F5,Fx
306,13,Buang air kecil secara teratur,buang air atur,F5,4,3,Fx,Fx
306,14,Jika nyeri terasa mengganggu dapat mengonsumsi ibuprofen atau paracetamol untuk meredakannya,nyeri ganggu konsumsi ibuprofen paracetamol reda,F5,4,4,Fx,Fx
306,15,Istirahat yang cukup dan mengonsumsi makanan bergizi agar daya tahan tubuh terjaga,istirahat konsumsi makan gizi daya tahan tubuh jaga,F5,4,4,Fx,Fx
306,16,Baca laman artikel berikut ini: Batu ginjal Penyebab nyeri saat buang air kecil Infeksi saluran kemih / ISK,baca laman artikel batu ginjal nyeri buang air infeksi salur kemih isk,F5,5,5,F1,Fx
306,17,Demikian semoga bermanfaat,moga manfaat,F1,5,6,F1,F1
306,18,"Salam, dr Muliani Sukiman",salam dr muliani sukiman,F1,5,6,F1,F1
307,0,Halo Hadi,halo had,F1,0,0,F1,F1
307,1,Batu ginjal merupakan suatu kondisi terbentuknya suatu material yang menyerupai batu di dalam ginjal,batu ginjal rupa kondisi bentuk material rupa batu ginjal,F3,1,1,F3,F3
307,2,Material ini berasal dari limbah dari darah yang tersaring ginjal dan mengendap seiring waktu,material limbah darah saring ginjal endap iring,F3,1,1,F3,F3
307,3,"Gejala batu ginjal tergantung pada ukurannya, biasanya gejala akan muncul ketika ukuran batu melebihi diameter ureter (saluran yang menghubungkan ginjal dengan kandung kemih)",gejala batu ginjal gantung ukur gejala muncul ukur batu diameter ureter salur hubung ginjal kandung kemih,F3,1,1,F3,F3
307,4,"Gejala yang biasanya dialami adalah: sakit pinggang, dapat disertai dengan penjalaran nyeri ke depan perut atau selangkangan",gejala alami sakit pinggang jalar nyeri perut selangkang,F3,1,1,F3,F3
307,5,mual - muntah dapat disertai demam dan gejala berkemih bila terdapat infeksi ginjal,mual muntah demam gejala kemih infeksi ginjal,F3,1,2,F3,Fx
307,6,BAK berdarah,bak darah,F3,1,2,F3,Fx
307,7,Nyeri yang menjalar ke arah depan perut atau selangkangan biasa disebabkan oleh pergerakan batu di sepanjang ureter,nyeri jalar arah perut selangkang gerak batu ureter,F3,1,3,F3,F5
307,8,"Untuk membantu pergerakan ini, Anda disarankan untuk banyak meminum air putih",bantu gerak saran minum air putih,F5,1,3,F3,F5
307,9,"Biasanya dokter juga akan meresepkan obat yang berfungsi untuk membantu kelancaran keluarnya batu ini, yaitu tamsulosin",dokter resep obat fungsi bantu lancar batu tamsulosin,F5,1,3,F3,F5
307,10,"Sedangkan untuk nyeri Anda disarankan untuk meminum obat NSAID (non steroidal anti - inflammatory) seperti ibuprofen, ketorolac, ketoprofen, atau obat opiat yang lebih kuat apabila nyeri tidak tertangani dengan obat di atas",nyeri saran minum obat nsaid non steroidal anti inflammatory ibuprofen ketorolac ketoprofen obat opiat kuat nyeri tangan obat,F5,2,3,F5,F5
307,11,"Namun apabila Anda sudah meminum obat - obat tersebut nyeri masih juga belum tertangani dengan baik, silakan Anda segera kontrol ke dokter",minum obat obat nyeri tangan sila kontrol dokter,F5,2,3,F5,F5
307,12,"Apabila ukuran batu kecil, biasanya tidak memerlukan tindakan pengeluaran batu dan dapat diberikan pengobatan sampai batu keluar dengan sendirinya",ukur batu tindak batu obat batu,F5,2,4,F5,Fx
307,13,Baca juga: Pengobatan batu ginjal,baca obat batu ginjal,F5,2,4,F5,Fx
307,14,Semoga membantu,moga bantu,F1,2,4,F5,Fx
307,15,dr Aloisia,dr aloisia,F1,2,4,F5,Fx
308,0,Halo Izatika,halo izatika,F1,0,0,Fx,Fx
308,1,saya coba jelaskan yah,coba yah,F1,1,1,Fx,Fx
308,2,Ginjal berfungsi sebagai alat untuk menyaring darah dan membuang sisa - sisa metabolisme zat tubuh yang tidak dibutuhkan melalui urin saat berkemih,ginjal fungsi alat saring darah buang sisa sisa metabolisme zat tubuh butuh urin kemih,F3,1,1,Fx,Fx
308,3,Adanya sisa - sisa zat dengan kadar yang tinggi dan tidak terbuang melalui urin menyebabkan zat ini akan mengendap di ginjal dan lama kelamaan akan menjadi batu ginjal,sisa sisa zat kadar buang urin zat endap ginjal batu ginjal,F3,1,1,Fx,Fx
308,4,"Jenis batu ada 4 yaitu batu kalsium (paling sering terjadi), batu asam urat, batu struvit dan batu sistin",jenis batu batu kalsium batu asam urat batu struvit batu sistin,F3,2,2,F3,F3
308,5,"Gejala akan muncul bila : ukuran batu besar, batu tertahan di ginjal, batu melewati ureter (saluran ginjal menuju kendung kemih), batu menyebabkan infeksi",gejala muncul ukur batu batu tahan ginjal batu ureter salur ginjal tuju kendung kemih batu infeksi,F3,2,2,F3,F3
308,6,Paling sering yang dirasakan yaitu nyeri di daerah pinggang,nyeri daerah pinggang,F3,2,2,F3,F3
308,7,Hal dirasakan karena batu mengalami gesekan dengan lapisan dinding saluran kemih,batu alam gesek lapis dinding salur kemih,F3,2,2,F3,F3
308,8,"Batu yang berukuran kecil dari ginjal akan berpindah sesuai gravitasi melewati ureter, kandung kemih dan uretra hingga keluar dari tubuh",batu ukur ginjal pindah sesuai gravitasi ureter kandung kemih uretra tubuh,F3,3,3,Fx,Fx
308,9,"Namun proses ini menyebabkan iritasi dapat melukai saluran kemih dan bisa menginfeksi saluran kemih sehingga muncul gejala seperti nyeri pinggang, nyeri saat buang air kecil, warna urin menjadi keruh kemerahan, demam dan lain - lain",proses iritasi luka salur kemih infeksi salur kemih muncul gejala nyeri pinggang nyeri buang air warna urin keruh merah demam,F3,4,4,Fx,Fx
308,10,Penanganan secara alami biasanya bila ukuran batu masih relatif kecil akan disarankan untuk minum air putih yang banyak agar batu dapat terdorong ke luar tubuh,tangan alami ukur batu relatif saran minum air putih batu dorong tubuh,F3,5,5,F5,F5
308,11,Terapi obat - obatan seperti anti nyeri diberikan hanya untuk meredakan sakit tapi tidak mengatasi batu ginjal / saluran kemih,terapi obat obat anti nyeri reda sakit batu ginjal salur kemih,F3,5,5,F5,F5
308,12,"Tatalaksana seperti operasi, Extracorporeal shock wave lithotripsy (menggunakan gelombang kejut) dan lain - lain diindikasikan bergantung ukuran batu dan hasil pemeriksaan oleh dokter",tatalaksana operasi extracorporeal shock wave lithotripsy gelombang kejut indikasi gantung ukur batu hasil periksa dokter,F3,6,6,Fx,Fx
308,13,"Saran sering kontrol ke dokter, konsultasikan mengenai penyakit dan rencana tindakan / terapi yang akan dilakukan",saran kontrol dokter konsultasi kena sakit rencana tindak terapi laku,F5,7,7,F1,F1
308,14,"Semoga bermanfaat, terima kasih",moga manfaat terima kasih,F1,7,7,F1,F1
308,15,dr Deni,dr den,F1,7,7,F1,F1
309,0,Hai Intan,hai intan,F1,0,0,F4,F4
309,1,Keluhan yang Anda alami kemungkinan disebabkan oleh infeksi saluran kemih / ISK,keluh alami infeksi salur kemih isk,F4,0,0,F4,F4
309,2,"Pada kondisi ini terjadi peradangan pada saluran kencing akibat infeksi bakteri, sehingga dapat menimbulkan berbagai gejala berikut ini: sakit saat buang air kecil",kondisi radang salur kencing akibat infeksi bakteri timbul gejala sakit buang air,F3,1,1,F3,F3
309,3,sering buang air kecil,buang air,F3,1,1,F3,F3
309,4,buang air kecil sedikit – sedikit / tidak tuntas (anyang - anyangan),buang air tuntas anyang anyang,F3,1,1,F3,F3
309,5,"warna Urin keruh, kadang dapat bercampur darah",warna urin keruh kadang campur darah,F3,2,2,Fx,Fx
309,6,Urin berbau menyengat dan sebagainya,urin bau sengat,F3,2,2,Fx,Fx
309,7,Penanganan pada ISK meliputi pemberian obat analgetik untuk meredakan nyeri yang timbul serta obat antibiotik yang diresepkan oleh dokter untuk mengatasi infeksi yang terjadi,tangan isk liput obat analgetik reda nyeri timbul obat antibiotik resep dokter infeksi,F3,3,3,Fx,Fx
309,8,Namun demikian keluhan yang serupa dapat pula diakibatkan oleh berbagai kondisi medis yang lain seperti: Infeksi ginjal,keluh rupa akibat kondisi medis infeksi ginjal,F3,3,3,Fx,Fx
309,9,Batu ginjal,batu ginjal,F3,4,4,Fx,Fx
309,10,Radang kandung kemih,radang kandung kemih,F3,4,4,Fx,Fx
309,11,Penyakit menular seksual / PMS dan sebagainya,sakit tular seksual pms,F3,4,4,Fx,Fx
309,12,Untuk memastikan penyebab keluhan yang dialami sebaiknya Anda berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut,keluh alami konsultasi dokter laku periksa,F5,4,4,Fx,Fx
309,13,"Dokter akan melakukan pemeriksaan fisik dan tes penunjang apabila diperlukan (tes urine, USG, X - Ray dan sebagainya) sehingga penanganan yang tepat dapat diberikan bagi Anda sesuai dengan kondisi yang mendasarinya",dokter laku periksa fisik tes tunjang tes urine usg x ray tangan sesuai kondisi dasar,F5,4,4,Fx,Fx
309,14,Untuk mengurangi timbulnya keluhan berikut ini anjuran yang dapat Anda lakukan di rumah: Perbanyak konsumsi air putih 10 - 12 gelas sehari agar saluran kemih terbilas secara teratur sehingga bakteri tidak dapat berkembang biak,timbul keluh anjur laku rumah konsumsi air putih gelas salur kemih bilas atur bakteri kembang biak,F5,5,5,F5,F5
309,15,Hindari kebiasaan menahan keinginan untuk berkemih,hindar tahan kemih,F5,5,5,F5,F5
309,16,Buang air kecil secara teratur,buang air atur,F5,5,5,F5,F5
309,17,Membasuh organ intim dengan arah yang benar (yaitu dari depan ke belakang) untuk mencegah kontaminasi bakteri dari anus ke saluran kemih,basuh organ intim arah cegah kontaminasi bakteri anus salur kemih,F5,6,6,Fx,Fx
309,18,Bila Anda sudah menikah biasakan untuk berkemih sebelum dan sesudah berhubungan intim,nikah kemih hubung intim,F5,7,7,F1,F1
309,19,Informasi berikut ini dapat berguna bagi Anda: Infeksi saluran kemih / ISK Penyebab anyang – anyangan,informasi infeksi salur kemih isk anyang anyang,F5,7,7,F1,F1
309,20,Demikian semoga bermanfaat,moga manfaat,F1,7,7,F1,F1
309,21,dr Muliani Sukiman,dr muliani sukiman,F1,7,7,F1,F1
310,0,Halo saudari Ira Kartika,halo saudari ira kartika,F1,0,0,F1,F1
310,1,"Batu ginjal atau nefrolitiasis adalah kondisi penyumbatan saluran ginjal akibat mineralisasi dan kristalisasi bahan tertentu, bila batu ini bergerak turun menuju kandung kemih dapat mengakibatkan nyeri dan iritasi dinding saluran kemih sehingga berpotensi mengakibatkan infeksi bahkan dapat berakibat kegagalan ginjal",batu ginjal nefrolitiasis kondisi sumbat salur ginjal akibat mineralisasi kristalisasi bahan batu gerak turun tuju kandung kemih akibat nyeri iritasi dinding salur kemih potensi akibat infeksi akibat gagal ginjal,F3,1,1,F3,F3
310,2,"Pengobatannya tergantung besar batu dan komplikasi yang terjadi : dapat dengan obat minum bila masih tahap awal, bila ukuran batu besar maka dilakukan terapi getaran ultrasound atau operasi",obat gantung batu komplikasi obat minum tahap ukur batu laku terapi getar ultrasound operasi,F3,2,2,F4,F4
310,3,"Keluhan susah BAB dapat disebabkan berbagai hal seperti gerak dan konsumsi serat yang kurang, peristaltik (gerak usus kurang) akibat gangguan elektrolit (hipokalemi) atau sumbatan pada usus",keluh susah bab gerak konsumsi serat peristaltik gerak usus akibat ganggu elektrolit hipokalemi sumbat usus,F3,2,2,F4,F4
310,4,Cuci darah dapat dilakukan dengan dua cara yakni dialisis Paritoneal (melalui dinding perut) dan Hemodialisa (melalui pembuluh darah tangan),cuci darah laku dialisis paritoneal dinding perut hemodialisa buluh darah tangan,F3,2,2,F4,F4
310,5,"Efek sampingnya dapat berupa : mual, muntah, sesak, tensi naik, anemia, kulit gatal, kering, nyeri otot, berat badan naik, atau infeksi daerah penyuntikan",efek samping rupa mual muntah sesak tensi anemia kulit gatal kering nyeri otot berat badan infeksi daerah suntik,F6,2,2,F4,F4
310,6,Keadaan yang ibu saudari alami saat ini seperti BAB hitam memerlukan pemeriksaan seperti konsistensinya cair dan lengket atau tidak,saudari alami bab hitam periksa konsistensi cair lengket,F4,2,2,F4,F4
310,7,"Bila BAB hitam, cair, lengket, dan berbau amis dapat disebabkan BAB mengandung darah, yang dapat terjadi pada kondisi Gastropati NSAID (luka pada lambung akibat konsumsi obat antinyei berlebihan), kondisi Keganasan",bab hitam cair lengket bau amis bab kandung darah kondisi gastropati nsaid luka lambung akibat konsumsi obat antinyei kondisi ganas,F4,2,2,F4,F4
310,8,Bila BAB hitam keras dapat diakibatkan feses yang lama dan menumpuk,bab hitam keras akibat feses tumpuk,F4,2,2,F4,F4
310,9,"BAK keruh adalah tanda infeksi saluran kemih, dan gangguan ginjal",bak keruh tanda infeksi salur kemih ganggu ginjal,F4,2,2,F4,F4
310,10,"Untuk kondisi yang dialami ibunda saudari, disarankan untuk melakukan konsultasi ke dokter spesialis urologi atau dokter spesialis penyakit dalam sehingga dapat diperiksa langsung serta diarahkan untuk pemeriksaan lanjutan sesuai indikasi seperti pemeriksaan urin, pemeriksaan USG abdomen, CT - scan atau MRI bila perlu, temuan ini akan mengarahkan pengobatan yang tepat",kondisi alami ibunda saudari saran laku konsultasi dokter spesialis urologi dokter spesialis sakit periksa langsung arah periksa sesuai indikasi periksa urin periksa usg abdomen ct scan mri temu arah obat,F5,3,3,F5,F5
310,11,"Infeksi saluran kemih membutuhkan terapi antibiotik, minum yang banyak, tidak menahan kencing dan keluarkan batu saat kondisi stabil",infeksi salur kemih butuh terapi antibiotik minum tahan kencing batu kondisi stabil,F5,4,4,F6,F6
310,12,Semoga bermanfaat :),moga manfaat,F1,4,4,F6,F6
310,13,"Klik artikel informatif : Gejala batu ginjal pada wanita dan penyebabnya, Efek samping cuci darah",klik artikel informatif gejala batu ginjal wanita efek samping cuci darah,F5,4,4,F6,F6
311,0,Halo Adhios,halo adhios,F1,0,0,F3,F3
311,1,Radang ginjal atau pyelonefritis merupakan bagian dari infeksi saluran kemih yang biasanya bermula dari uretra atau kandung kemih dan menyebar hingga mencapai ginjal,radang ginjal pyelonefritis rupa infeksi salur kemih uretra kandung kemih sebar capai ginjal,F3,1,1,F5,F5
311,2,"Kondisi ini harus diperiksakan secara seksama dan teliti, serta memerlukan kedisiplinan dalam pengobatan, jadi sebenarnya setelah pemberian obat ini, sebenarnya Anda harus memeriksakannya kembali kepada dokter tersebut agar dilakukan pemeriksaan lanjutan serta pengobatan lanjutan, seperti rujukan kepada dokter spesialis Penyakit dalam, dan lain - lain",kondisi periksa seksama teliti disiplin obat obat periksa dokter laku periksa obat rujuk dokter spesialis sakit,F5,1,1,F5,F5
311,3,"pemeriksaan penunjang yang biasanya dilakukan antara lain: Pemeriksaan darah lengkap, darah rutin, ureum dan kreatinin ulangan",periksa tunjang laku periksa darah lengkap darah rutin ureum kreatinin ulang,F5,1,1,F5,F5
311,4,"USG pada daerah Perut, khususnya pada ginjal, untuk melihat adakah batu atau gangguan lainnya pada saluran kemih dan kandung kemih",usg daerah perut khusus ginjal lihat batu ganggu salur kemih kandung kemih,F5,1,1,F5,F5
311,5,"Pemeriksaan BNO - IVP, yang dilakukan untuk melihat saluran kemih apakah terdapat sumbatan atau tidak, biasanya jika dengan USG tidak terlihat adanya kelainan apapun",periksa bno ivp laku lihat salur kemih sumbat usg lihat,F5,1,1,F5,F5
311,6,"CT Scan jika diperlukan, untuk melihat adakah kelainan lainnya pada tubuh Anda",ct scan lihat tubuh,F5,2,2,Fx,Fx
311,7,"Sebaiknya jaga pola minum Anda, perbanyak konsumsi air putih dan jangan menahan",jaga pola minum konsumsi air putih tahan,F5,3,3,F1,F1
311,8,Buang Air kecil dalam waktu yang lama ya,buang air ya,F5,3,3,F1,F1
311,9,Artikel terkait: Penyakit Ginjal Gejala Awal Penyakit ginjal ini perlu Anda kenali,artikel kait sakit ginjal gejala sakit ginjal kenal,F5,3,3,F1,F1
311,10,Semoga membantu ya,moga bantu ya,F1,3,3,F1,F1
311,11,"Salam, dr Otniel Budi Krisetya",salam dr otniel budi krisetya,F1,3,3,F1,F1
312,0,Dear Nirvana,dear nirvana,F1,0,0,F4,F4
312,1,"Sering buang air kecil dapat disebabkan oleh: terlalu banyak minum, infeksi saluran kemih, kandung kemih terlalu aktif, infeksi ginjal, batu ginjal, diabetes, konsumsi obat diuretik, gangguan prostat kecemasan, dan lain sebagainya",buang air minum infeksi salur kemih kandung kemih aktif infeksi ginjal batu ginjal diabetes konsumsi obat diuretik ganggu prostat cemas,F3,0,0,F4,F4
312,2,"Beberapa antibiotik dapat menimbulkan efek samping berupa sering buang air kecil, namun hal ini jarang terjadi",antibiotik timbul efek samping rupa buang air jarang,F6,0,0,F4,F4
312,3,Sifilis jarang menimbulkan keluhan sering buang air kecil,sifilis jarang timbul keluh buang air,F4,0,0,F4,F4
312,4,Gejala awal sifilis berupa luka pada penis yang tidak terasa sakit,gejala sifilis rupa luka penis sakit,F3,1,1,F3,F3
312,5,"Penyakit menular seksual lain seperti gonore, klamidia, trikomoniasis bisa menyebabkan sering buang air kecil sebagai komplikasi berupa urethritis (bagian dari infeksi saluran kemih)",sakit tular seksual gonore klamidia trikomoniasis buang air komplikasi rupa urethritis infeksi salur kemih,F3,2,2,F6,F6
312,6,Sebaiknya konsultasikan dengan dokter di mana dokter akan menganalisis gejala dan melakukan pemeriksaan fisik yang diperlukan,konsultasi dokter dokter analisis gejala laku periksa fisik,F5,3,3,Fx,Fx
312,7,Pemeriksaan penunjang seperti tes darah dan USG mungkin akan dokter anjurkan untuk membantu menegakkan diagnosis,periksa tunjang tes darah usg dokter anjur bantu tegak diagnosis,F5,3,3,Fx,Fx
312,8,Diagnosis dan terapi yang sesuai akan dokter berikan,diagnosis terapi sesuai dokter ikan,F5,3,3,Fx,Fx
312,9,"Berikut anjuran yang dapat Anda lakukan: hindari kebiasaan menahan buang air, kecil minum air putih dalam jumlah cukup, konsumsi makanan bergizi agar daya tahan tubuh terhadap infeksi menjadi baik, kelola stres dengan baik, istirahat dan tidur berkualitas, hindari berganti - ganti pasangan seksual",anjur laku hindar tahan buang air minum air putih konsumsi makan gizi daya tahan tubuh hadap infeksi kelola stres istirahat tidur kualitas hindar ganti ganti pasang seksual,F5,4,4,F5,F5
312,10,Berikut artikel yang dapat Anda baca: Penyebab sering buang air kecil,artikel baca buang air,F5,4,4,F5,F5
312,11,"Semoga bermanfaat dan salam, dr Rony Wijaya",moga manfaat salam dr rony wijaya,F1,5,5,F1,F1
313,0,Hai,hai,F1,0,0,Fx,Fx
313,1,"Frekuensi buang air kecil normalnya adalah 4 - 8 kali atau sebanyak 1 - 1,8 liter dalam sehari",frekuensi buang air normal kali liter,F3,0,0,Fx,Fx
313,2,Sering buang air kecil tidak selalu disebabkan oleh adanya kelainan dalam tubuh,buang air tubuh,F3,0,0,Fx,Fx
313,3,"Pada kondisi tertentu seperti lingkungan dengan suhu / cuaca yang dingin atau faktor psikologis (cemas, stres psikis, ketegangan) secara normal dapat menyebabkan seseorang buang air kecil lebih sering",kondisi lingkung suhu cuaca dingin faktor psikologis cemas stres psikis tegang normal orang buang air,F3,1,1,Fx,Fx
313,4,Namun demikian buang air kecil yang melebihi frekuensi normal dapat pula disebabkan oleh adanya kelainan tertentu seperti: Overactive bladder (kandung kemih yang terlalu aktif),buang air frekuensi normal overactive bladder kandung kemih aktif,F3,1,1,Fx,Fx
313,5,Infeksi saluran kemih / ISK Infeksi ginjal,infeksi salur kemih isk infeksi ginjal,F3,1,1,Fx,Fx
313,6,Batu ginjal,batu ginjal,F3,2,2,F3,F3
313,7,Gangguan prostat,ganggu prostat,F3,2,2,F3,F3
313,8,Diabetes,diabetes,F3,2,2,F3,F3
313,9,Peradangan usus besar dan sebagainya,radang usus,F3,2,2,F3,F3
313,10,Mengingat keluhan sudah berlangsung lama sebaiknya Anda berkonsultasi dengan dokter agar penyebabnya dapat ditelusuri,keluh langsung konsultasi dokter telusur,F5,3,3,Fx,Fx
313,11,"Melalui pemeriksaan fisik dan jika diperlukan tes penunjang (tes urine, tes darah, USG, X - Ray, tes urodinamik) dokter akan menganalisis penyebabnya dan memberikan penanganan yang tepat",periksa fisik tes tunjang tes urine tes darah usg x ray tes urodinamik dokter analisis tangan,F5,4,4,Fx,Fx
313,12,Berikut ini anjuran yang dapat Anda lakukan: Beristirahat cukup dan tidur yang cukup,anjur laku istirahat tidur,F5,5,5,Fx,Fx
313,13,Mengonsumsi makanan bergizi seimbang agar daya tahan tubuh terjaga,konsumsi makan gizi imbang daya tahan tubuh jaga,F5,6,6,Fx,Fx
313,14,Minum cukup air putih 2 - 3 liter sehari,minum air putih liter,F5,7,7,F5,F5
313,15,Jangan menahan keinginan untuk berkemih,tahan kemih,F5,7,7,F5,F5
313,16,Hindari minum terlalu banyak menjelang waktu tidur malam,hindar minum jelang tidur malam,F5,7,7,F5,F5
313,17,Baca laman artikel berikut ini: Penyebab sering buang air kecil,baca laman artikel buang air,F5,7,7,F5,F5
313,18,Demikian semoga bermanfaat,moga manfaat,F1,8,8,F1,F1
313,19,dr Muliani Sukiman,dr muliani sukiman,F1,8,8,F1,F1
314,0,Hai,hai,F1,0,0,F3,F3
314,1,"Sakit pinggang sebelah kiri dapat saja disebabkan oleh gangguan ginjal, seperti infeksi ginjal, infeksi saluran kemih / ISK, batu ginjal, dan sebagainya",sakit pinggang belah kiri ganggu ginjal infeksi ginjal infeksi salur kemih isk batu ginjal,F4,0,0,F3,F3
314,2,"Umumnya disertai dengan gejala lainnya seperti nyeri saat buang air kecil, sering buang air kecil, Urin berwarna keruh dan berbau menyengat, dan sebagainya",gejala nyeri buang air buang air urin warna keruh bau sengat,F3,0,0,F3,F3
314,3,Selain itu sakit pinggang sebelah kiri dapat pula diakibatkan oleh beberapa penyebab lainnya seperti: Cedera otot / tulang Siatika (iritasi dan penekanan saraf siatik),sakit pinggang belah kiri akibat cedera otot tulang siatika iritasi tekan saraf siatik,F3,0,0,F3,F3
314,4,Jepitan saraf akibat penyempitan tulang belakang,jepit saraf akibat sempit tulang,F3,0,0,F3,F3
314,5,Sindrom iritasi usus,sindrom iritasi usus,F3,0,0,F3,F3
314,6,Gangguan usus besar dan sebagainya,ganggu usus,F3,0,0,F3,F3
314,7,Untuk memastikan penyebabnya sebaiknya Anda berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut,konsultasi dokter laku periksa,F5,1,1,F5,F5
314,8,"Dokter akan melakukan pemeriksaan fisik dan tes penunjang yang diperlukan seperti tes urine, USG, X - Ray dan lain - lain",dokter laku periksa fisik tes tunjang tes urine usg x ray,F5,1,1,F5,F5
314,9,Dengan demikian penyebabnya dapat diidentifikasi dan ditangani secara tepat,identifikasi tangan,F5,1,1,F5,F5
314,10,Berikut anjuran bagi Anda: Tidur cukup dan istirahat yang cukup,anjur tidur istirahat,F5,1,1,F5,F5
314,11,"Batasi aktivitas fisik yang terlalu berat atau membebani pinggang (membungkuk, mengangkat beban berat dan sebagainya)",batas aktivitas fisik berat beban pinggang bungkuk angkat beban berat,F5,1,1,F5,F5
314,12,Banyak minum air putih 10 - 12 gelas sehari agar saluran kemih terbilas secara teratur,minum air putih gelas salur kemih bilas atur,F5,2,2,Fx,Fx
314,13,Jangan menahan keinginan berkemih,tahan kemih,F5,2,2,Fx,Fx
314,14,Buang air kecil secara teratur,buang air atur,F5,2,2,Fx,Fx
314,15,Hindari memijat / mengurut bagian pinggang yang sakit,hindar pijat urut pinggang sakit,F5,3,3,F4,F4
314,16,"Baca laman artikel berikut ini: Sakit pinggang, Penyebab sakit pinggang sebelah kiri",baca laman artikel sakit pinggang sakit pinggang belah kiri,F5,3,3,F4,F4
314,17,Demikian semoga bermanfaat,moga manfaat,F1,4,4,F1,F1
314,18,"Salam, dr Muliani Sukiman",salam dr muliani sukiman,F1,4,4,F1,F1
315,0,Hai,hai,F1,0,0,F4,F4
315,1,"Keluhan yang Anda alami kemungkinan disebabkan oleh infeksi saluran kemih / ISK, yaitu peradangan pada saluran kemih akibat infeksi bakteri",keluh alami infeksi salur kemih isk radang salur kemih akibat infeksi bakteri,F4,0,0,F4,F4
315,2,"Gejala yang dapat muncul adalah: nyeri perut bagian bawah atau pinggang, sakit saat buang air kecil, sering buang air kecil, buang air kecil sedikit – sedikit, warna Urin berubah menjadi keruh, kadang dapat bercampur dengan darah, Urin berbau menyengat dan sebagainya",gejala muncul nyeri perut pinggang sakit buang air buang air buang air warna urin ubah keruh kadang campur darah urin bau sengat,F3,1,1,Fx,Fx
315,3,Penanganan ISK adalah dengan pemberian obat analgetik untuk meredakan nyeri dan terapi dengan antibiotik yang diresepkan oleh dokter,tangan isk obat analgetik reda nyeri terapi antibiotik resep dokter,F3,2,2,Fx,Fx
315,4,Namun demikian keluhan yang serupa dapat pula diakibatkan oleh beberapa kemungkinan penyebab lainnya seperti: Infeksi ginjal,keluh rupa akibat infeksi ginjal,F3,2,2,Fx,Fx
315,5,Batu ginjal,batu ginjal,F3,3,3,F3,F3
315,6,Radang kandung kemih,radang kandung kemih,F3,3,3,F3,F3
315,7,Batu kandung kemih dan sebagainya,batu kandung kemih,F3,3,3,F3,F3
315,8,Untuk memastikan penyebabnya sebaiknya Anda berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut,konsultasi dokter laku periksa,F5,4,4,Fx,Fx
315,9,"Melalui pemeriksaan fisik dan tes penunjang (tes urine, USG, X - Ray) dokter akan menganalisis penyebabnya dan memberikan penanganan yang tepat sesuai dengan kondisi yang mendasarinya",periksa fisik tes tunjang tes urine usg x ray dokter analisis tangan sesuai kondisi dasar,F5,5,5,F5,F5
315,10,Berikut ini anjuran bagi Anda: Beristirahat yang cukup dan mengonsumsi makanan bergizi agar daya tahan tubuh terjaga,anjur istirahat konsumsi makan gizi daya tahan tubuh jaga,F5,5,5,F5,F5
